playerID,yearid,votedBy,ballots,needed,votes,inducted,category,Batter,Pitcher
cummica01,1939,Old Timers,,,,Y,Pioneer/Executive,6,6
ewingbu01,1939,Old Timers,,,,Y,Player,18,6
gehrilo01,1939,Special Election,,,,Y,Player,17,0
radboch01,1939,Old Timers,,,,Y,Player,12,11
spaldal01,1939,Old Timers,,,,Y,Pioneer/Executive,8,7
hornsro01,1942,BBWAA,233,175,182,Y,Player,24,0
chancfr01,1942,BBWAA,233,175,136,N,Player,17,0
wadderu01,1942,BBWAA,233,175,136,N,Player,14,14
walshed01,1942,BBWAA,233,175,113,N,Player,14,14
huggimi01,1942,BBWAA,233,175,111,N,Manager,13,0
delahed01,1942,BBWAA,233,175,104,N,Player,16,0
eversjo01,1942,BBWAA,233,175,91,N,Player,19,0
robinwi01,1942,BBWAA,233,175,89,N,Manager,18,0
cochrmi01,1942,BBWAA,233,175,88,N,Player,13,0
friscfr01,1942,BBWAA,233,175,84,N,Player,19,0
duffyhu01,1942,BBWAA,233,175,77,N,Player,17,0
pennohe01,1942,BBWAA,233,175,72,N,Player,23,23
griffcl01,1942,BBWAA,233,175,71,N,Pioneer/Executive,22,21
colliji01,1942,BBWAA,233,175,68,N,Player,16,0
maranra01,1942,BBWAA,233,175,66,N,Player,23,0
jennihu01,1942,BBWAA,233,175,64,N,Player,20,0
brownmo01,1942,BBWAA,233,175,63,N,Player,15,15
planked01,1942,BBWAA,233,175,63,N,Player,17,17
mcginjo01,1942,BBWAA,233,175,59,N,Player,11,11
clarkfr01,1942,BBWAA,233,175,58,N,Player,21,0
bresnro01,1942,BBWAA,233,175,57,N,Player,18,3
bendech01,1942,BBWAA,233,175,55,N,Player,16,16
schalra01,1942,BBWAA,233,175,53,N,Player,18,0
traynpi01,1942,BBWAA,233,175,45,N,Player,17,0
youngro01,1942,BBWAA,233,175,44,N,Player,10,0
bakerfr01,1942,BBWAA,233,175,39,N,Player,13,0
vanceda01,1942,BBWAA,233,175,37,N,Player,18,18
terrybi01,1942,BBWAA,233,175,36,N,Player,14,0
tinkejo01,1942,BBWAA,233,175,36,N,Player,15,0
jossad01,1942,BBWAA,233,175,33,N,Player,9,9
klingjo01,1942,BBWAA,233,175,15,N,Player,14,0
ruckena01,1942,BBWAA,233,175,15,N,Player,10,10
adamsba01,1942,BBWAA,233,175,11,N,Player,19,19
gowdyha01,1942,BBWAA,233,175,8,N,Player,19,0
nichoki01,1942,BBWAA,233,175,5,N,Player,16,16
burkeje01,1942,BBWAA,233,175,4,N,Player,16,3
heilmha01,1942,BBWAA,233,175,4,N,Player,17,0
granted01,1942,BBWAA,233,175,3,N,Player,11,0
rickebr01,1942,BBWAA,233,175,3,N,Pioneer/Executive,4,0
wheatza01,1942,BBWAA,233,175,3,N,Player,19,0
bushdo01,1942,BBWAA,233,175,2,N,Player,17,0
crawfsa01,1942,BBWAA,233,175,2,N,Player,19,0
martipe01,1942,BBWAA,233,175,2,N,Player,13,2
peckiro01,1942,BBWAA,233,175,2,N,Player,18,0
wallabo01,1942,BBWAA,233,175,2,N,Player,25,4
beaumgi01,1942,BBWAA,233,175,1,N,Player,12,0
becklja01,1942,BBWAA,233,175,1,N,Player,22,1
boleyjo01,1942,BBWAA,233,175,1,N,Player,7,0
bradlbi01,1942,BBWAA,233,175,1,N,Player,14,1
crossla01,1942,BBWAA,233,175,1,N,Player,23,0
dinnebi01,1942,BBWAA,233,175,1,N,Player,13,13
dunnja01,1942,BBWAA,233,175,1,N,Player,10,9
elberki01,1942,BBWAA,233,175,1,N,Player,15,0
faberre01,1942,BBWAA,233,175,1,N,Player,20,20
hamilbi01,1942,BBWAA,233,175,1,N,Player,14,0
hermaba01,1942,BBWAA,233,175,1,N,Player,14,0
hoytwa01,1942,BBWAA,233,175,1,N,Player,25,25
kellejo01,1942,BBWAA,233,175,1,N,Player,19,0
kerrdi01,1942,BBWAA,233,175,1,N,Player,4,4
lathaar01,1942,BBWAA,233,175,1,N,Player,18,0
lowebo01,1942,BBWAA,233,175,1,N,Player,19,1
mageesh01,1942,BBWAA,233,175,1,N,Player,17,0
phillde01,1942,BBWAA,233,175,1,N,Player,13,13
roushed01,1942,BBWAA,233,175,1,N,Player,19,0
rusieam01,1942,BBWAA,233,175,1,N,Player,10,10
schaege01,1942,BBWAA,233,175,1,N,Player,16,2
scottev01,1942,BBWAA,233,175,1,N,Player,15,0
steinha01,1942,BBWAA,233,175,1,N,Player,14,0
tennefr02,1942,BBWAA,233,175,1,N,Player,17,1
wambsbi01,1942,BBWAA,233,175,1,N,Player,13,0
wilsoha01,1942,BBWAA,233,175,1,N,Player,13,0
woodjo02,1942,BBWAA,233,175,1,N,Player,14,11
landike99,1944,Old Timers,,,,Y,Pioneer/Executive,0,0
chancfr01,1945,BBWAA,247,186,179,N,Player,17,0
wadderu01,1945,BBWAA,247,186,154,N,Player,14,14
walshed01,1945,BBWAA,247,186,137,N,Player,14,14
eversjo01,1945,BBWAA,247,186,134,N,Player,19,0
bresnro01,1945,BBWAA,247,186,133,N,Player,18,3
huggimi01,1945,BBWAA,247,186,133,N,Manager,13,0
cochrmi01,1945,BBWAA,247,186,125,N,Player,13,0
colliji01,1945,BBWAA,247,186,121,N,Player,16,0
delahed01,1945,BBWAA,247,186,111,N,Player,16,0
griffcl01,1945,BBWAA,247,186,108,N,Pioneer/Executive,22,21
friscfr01,1945,BBWAA,247,186,101,N,Player,19,0
jennihu01,1945,BBWAA,247,186,92,N,Player,20,0
robinwi01,1945,BBWAA,247,186,81,N,Manager,18,0
traynpi01,1945,BBWAA,247,186,81,N,Player,17,0
duffyhu01,1945,BBWAA,247,186,64,N,Player,17,0
clarkfr01,1945,BBWAA,247,186,53,N,Player,21,0
maranra01,1945,BBWAA,247,186,51,N,Player,23,0
tinkejo01,1945,BBWAA,247,186,49,N,Player,15,0
brownmo01,1945,BBWAA,247,186,46,N,Player,15,15
pennohe01,1945,BBWAA,247,186,45,N,Player,23,23
mcginjo01,1945,BBWAA,247,186,44,N,Player,11,11
bendech01,1945,BBWAA,247,186,40,N,Player,16,16
planked01,1945,BBWAA,247,186,33,N,Player,17,17
schalra01,1945,BBWAA,247,186,33,N,Player,18,0
terrybi01,1945,BBWAA,247,186,32,N,Player,14,0
grovele01,1945,BBWAA,247,186,28,N,Player,17,17
bakerfr01,1945,BBWAA,247,186,26,N,Player,13,0
hubbeca01,1945,BBWAA,247,186,24,N,Player,16,16
jossad01,1945,BBWAA,247,186,23,N,Player,9,9
youngro01,1945,BBWAA,247,186,22,N,Player,10,0
vanceda01,1945,BBWAA,247,186,18,N,Player,18,18
deandi01,1945,BBWAA,247,186,17,N,Player,12,12
dickebi01,1945,BBWAA,247,186,17,N,Player,17,0
klingjo01,1945,BBWAA,247,186,12,N,Player,14,0
gehrich01,1945,BBWAA,247,186,10,N,Player,19,0
ruckena01,1945,BBWAA,247,186,10,N,Player,10,10
adamsba01,1945,BBWAA,247,186,7,N,Player,19,19
gomezle01,1945,BBWAA,247,186,7,N,Player,14,14
heilmha01,1945,BBWAA,247,186,5,N,Player,17,0
nichoki01,1945,BBWAA,247,186,5,N,Player,16,16
roushed01,1945,BBWAA,247,186,5,N,Player,19,0
crawfsa01,1945,BBWAA,247,186,4,N,Player,19,0
lyonste01,1945,BBWAA,247,186,4,N,Player,21,21
carribi02,1945,BBWAA,247,186,3,N,Player,10,0
donovbi01,1945,BBWAA,247,186,3,N,Player,18,18
gowdyha01,1945,BBWAA,247,186,3,N,Player,19,0
greenha01,1945,BBWAA,247,186,3,N,Player,13,0
wallabo01,1945,BBWAA,247,186,3,N,Player,25,4
burkeje01,1945,BBWAA,247,186,2,N,Player,16,3
elberki01,1945,BBWAA,247,186,2,N,Player,15,0
granted01,1945,BBWAA,247,186,2,N,Player,11,0
hartnga01,1945,BBWAA,247,186,2,N,Player,20,0
lowebo01,1945,BBWAA,247,186,2,N,Player,19,1
mckecbi01,1945,BBWAA,247,186,2,N,Manager,13,0
phillde01,1945,BBWAA,247,186,2,N,Player,13,13
rickebr01,1945,BBWAA,247,186,2,N,Pioneer/Executive,4,0
stengca01,1945,BBWAA,247,186,2,N,Manager,15,0
wheatza01,1945,BBWAA,247,186,2,N,Player,19,0
beaumgi01,1945,BBWAA,247,186,1,N,Player,12,0
bushdo01,1945,BBWAA,247,186,1,N,Player,17,0
camniho01,1945,BBWAA,247,186,1,N,Player,12,12
careyma01,1945,BBWAA,247,186,1,N,Player,21,0
combsea01,1945,BBWAA,247,186,1,N,Player,12,0
conrowi01,1945,BBWAA,247,186,1,N,Player,11,0
davisha01,1945,BBWAA,247,186,1,N,Player,25,0
dimagjo01,1945,BBWAA,247,186,1,N,Player,13,0
dinnebi01,1945,BBWAA,247,186,1,N,Player,13,13
donlimi01,1945,BBWAA,247,186,1,N,Player,14,2
dunnja01,1945,BBWAA,247,186,1,N,Player,10,9
gleaski01,1945,BBWAA,247,186,1,N,Player,23,9
gordojo01,1945,BBWAA,247,186,1,N,Player,11,0
grimmch01,1945,BBWAA,247,186,1,N,Player,20,0
grohhe01,1945,BBWAA,247,186,1,N,Player,17,0
kerrdi01,1945,BBWAA,247,186,1,N,Player,4,4
lazzeto01,1945,BBWAA,247,186,1,N,Player,15,0
lewisdu01,1945,BBWAA,247,186,1,N,Player,11,1
longhe01,1945,BBWAA,247,186,1,N,Player,17,0
mageesh01,1945,BBWAA,247,186,1,N,Player,17,0
martipe01,1945,BBWAA,247,186,1,N,Player,13,2
meusebo01,1945,BBWAA,247,186,1,N,Player,11,0
moranpa01,1945,BBWAA,247,186,1,N,Player,14,0
mungova01,1945,BBWAA,247,186,1,N,Player,14,14
murphda02,1945,BBWAA,247,186,1,N,Player,16,0
ritchcl01,1945,BBWAA,247,186,1,N,Player,13,0
rixeyep01,1945,BBWAA,247,186,1,N,Player,21,21
rootch01,1945,BBWAA,247,186,1,N,Player,17,17
rusieam01,1945,BBWAA,247,186,1,N,Player,10,10
seymocy01,1945,BBWAA,247,186,1,N,Player,18,6
sheckji01,1945,BBWAA,247,186,1,N,Player,19,0
southbi01,1945,BBWAA,247,186,1,N,Player,14,0
sweenbi02,1945,BBWAA,247,186,1,N,Player,9,0
tanneje01,1945,BBWAA,247,186,1,N,Player,16,16
vandejo01,1945,BBWAA,247,186,1,N,Player,13,13
willicy01,1945,BBWAA,247,186,1,N,Player,19,0
yerkest02,1945,BBWAA,247,186,1,N,Player,8,0
bresnro01,1945,Old Timers,,,,Y,Player,18,3
broutda01,1945,Old Timers,,,,Y,Player,20,2
clarkfr01,1945,Old Timers,,,,Y,Player,21,0
colliji01,1945,Old Timers,,,,Y,Player,16,0
delahed01,1945,Old Timers,,,,Y,Player,16,0
duffyhu01,1945,Old Timers,,,,Y,Player,17,0
jennihu01,1945,Old Timers,,,,Y,Player,20,0
kellyki01,1945,Old Timers,,,,Y,Player,18,7
orourji01,1945,Old Timers,,,,Y,Player,23,2
robinwi01,1945,Old Timers,,,,Y,Manager,18,0
chancfr01,1946,Final Ballot,263,198,150,N,Player,17,0
chancfr01,1946,Nominating Vote,202,,144,N,Player,17,0
eversjo01,1946,Nominating Vote,202,,130,N,Player,19,0
huggimi01,1946,Nominating Vote,202,,129,N,Player,13,0
wadderu01,1946,Nominating Vote,202,,122,N,Player,14,14
walshed01,1946,Nominating Vote,202,,115,N,Player,14,14
eversjo01,1946,Final Ballot,263,198,110,N,Player,19,0
huggimi01,1946,Final Ballot,263,198,106,N,Player,13,0
walshed01,1946,Final Ballot,263,198,106,N,Player,14,14
friscfr01,1946,Nominating Vote,202,,104,N,Player,19,0
hubbeca01,1946,Nominating Vote,202,,101,N,Player,16,16
wadderu01,1946,Final Ballot,263,198,87,N,Player,14,14
griffcl01,1946,Final Ballot,263,198,82,N,Player,22,21
cochrmi01,1946,Nominating Vote,202,,80,N,Player,13,0
hubbeca01,1946,Final Ballot,263,198,75,N,Player,16,16
griffcl01,1946,Nominating Vote,202,,73,N,Player,22,21
grovele01,1946,Nominating Vote,202,,71,N,Player,17,17
friscfr01,1946,Final Ballot,263,198,67,N,Player,19,0
cochrmi01,1946,Final Ballot,263,198,65,N,Player,13,0
traynpi01,1946,Nominating Vote,202,,65,N,Player,17,0
grovele01,1946,Final Ballot,263,198,61,N,Player,17,17
brownmo01,1946,Nominating Vote,202,,56,N,Player,15,15
tinkejo01,1946,Nominating Vote,202,,55,N,Player,15,0
traynpi01,1946,Final Ballot,263,198,53,N,Player,17,0
mcginjo01,1946,Nominating Vote,202,,53,N,Player,11,11
maranra01,1946,Nominating Vote,202,,50,N,Player,23,0
brownmo01,1946,Final Ballot,263,198,48,N,Player,15,15
mcginjo01,1946,Final Ballot,263,198,47,N,Player,11,11
deandi01,1946,Final Ballot,263,198,45,N,Player,12,12
tinkejo01,1946,Final Ballot,263,198,45,N,Player,15,0
gehrich01,1946,Nominating Vote,202,,43,N,Player,19,0
pennohe01,1946,Nominating Vote,202,,41,N,Player,23,23
deandi01,1946,Nominating Vote,202,,40,N,Player,12,12
dickebi01,1946,Nominating Vote,202,,40,N,Player,17,0
bakerfr01,1946,Nominating Vote,202,,39,N,Player,13,0
bendech01,1946,Nominating Vote,202,,39,N,Player,16,16
bakerfr01,1946,Final Ballot,263,198,36,N,Player,13,0
schalra01,1946,Nominating Vote,202,,36,N,Player,18,0
bendech01,1946,Final Ballot,263,198,35,N,Player,16,16
planked01,1946,Nominating Vote,202,,34,N,Player,17,17
dickebi01,1946,Final Ballot,263,198,32,N,Player,17,0
terrybi01,1946,Nominating Vote,202,,31,N,Player,14,0
vanceda01,1946,Nominating Vote,202,,31,N,Player,18,18
maranra01,1946,Final Ballot,263,198,29,N,Player,23,0
foxxji01,1946,Nominating Vote,202,,26,N,Player,21,2
youngro01,1946,Nominating Vote,202,,25,N,Player,10,0
gehrich01,1946,Final Ballot,263,198,23,N,Player,19,0
heilmha01,1946,Nominating Vote,202,,23,N,Player,17,0
klingjo01,1946,Nominating Vote,202,,20,N,Player,14,0
pennohe01,1946,Final Ballot,263,198,16,N,Player,23,23
jossad01,1946,Nominating Vote,202,,14,N,Player,9,9
ruckena01,1946,Nominating Vote,202,,13,N,Player,10,10
roushed01,1946,Nominating Vote,202,,11,N,Player,19,0
crawfsa01,1946,Nominating Vote,202,,9,N,Player,19,0
adamsba01,1946,Nominating Vote,202,,6,N,Player,19,19
crigelo01,1946,Nominating Vote,202,,6,N,Player,16,0
marquru01,1946,Nominating Vote,202,,6,N,Player,19,19
wheatza01,1946,Nominating Vote,202,,6,N,Player,19,0
woodjo02,1946,Nominating Vote,202,,5,N,Player,14,11
donovbi01,1946,Nominating Vote,202,,4,N,Player,18,18
gomezle01,1946,Nominating Vote,202,,4,N,Player,14,14
wanerpa01,1946,Nominating Vote,202,,4,N,Player,22,0
lyonste01,1946,Nominating Vote,202,,3,N,Player,21,21
burkeje01,1946,Nominating Vote,202,,2,N,Player,16,3
bushdo01,1946,Nominating Vote,202,,2,N,Player,17,0
coombja01,1946,Nominating Vote,202,,2,N,Player,14,14
davisha01,1946,Nominating Vote,202,,2,N,Player,25,0
hartnga01,1946,Nominating Vote,202,,2,N,Player,20,0
jacksjo01,1946,Nominating Vote,202,,2,N,Player,14,0
mckecbi01,1946,Nominating Vote,202,,2,N,Player,13,0
bancrda01,1946,Nominating Vote,202,,1,N,Player,17,0
beaumgi01,1946,Nominating Vote,202,,1,N,Player,12,0
bradlbi01,1946,Nominating Vote,202,,1,N,Player,14,1
chesbja01,1946,Nominating Vote,202,,1,N,Player,12,12
clarkjo01,1946,Nominating Vote,202,,1,N,Player,13,13
cravaga01,1946,Nominating Vote,202,,1,N,Player,12,0
dinnebi01,1946,Nominating Vote,202,,1,N,Player,13,13
dunnja01,1946,Nominating Vote,202,,1,N,Player,10,9
granted01,1946,Nominating Vote,202,,1,N,Player,11,0
grimmch01,1946,Nominating Vote,202,,1,N,Player,20,0
hoytwa01,1946,Nominating Vote,202,,1,N,Player,25,25
jonesfi01,1946,Nominating Vote,202,,1,N,Player,15,0
killebi01,1946,Nominating Vote,202,,1,N,Player,13,0
knabeot01,1946,Nominating Vote,202,,1,N,Player,12,0
longhe01,1946,Nominating Vote,202,,1,N,Player,17,0
mageesh01,1946,Nominating Vote,202,,1,N,Player,17,0
martipe01,1946,Nominating Vote,202,,1,N,Player,13,2
nichoki01,1946,Nominating Vote,202,,1,N,Player,16,16
phillde01,1946,Nominating Vote,202,,1,N,Player,13,13
ruelmu01,1946,Nominating Vote,202,,1,N,Player,20,0
sheckji01,1946,Nominating Vote,202,,1,N,Player,19,0
simmoal01,1946,Nominating Vote,202,,1,N,Player,21,0
southbi01,1946,Nominating Vote,202,,1,N,Player,14,0
sparktu01,1946,Nominating Vote,202,,1,N,Player,13,13
sullibi03,1946,Nominating Vote,202,,1,N,Player,16,0
tanneje01,1946,Nominating Vote,202,,1,N,Player,16,16
tennefr01,1946,Nominating Vote,202,,1,N,Player,3,3
burkeje01,1946,Old Timers,,,,Y,Player,16,3
chancfr01,1946,Old Timers,,,,Y,Player,17,0
chesbja01,1946,Old Timers,,,,Y,Player,12,12
eversjo01,1946,Old Timers,,,,Y,Player,19,0
griffcl01,1946,Old Timers,,,,Y,Player,22,21
mccarto01,1946,Old Timers,,,,Y,Player,13,6
mcginjo01,1946,Old Timers,,,,Y,Player,11,11
planked01,1946,Old Timers,,,,Y,Player,17,17
tinkejo01,1946,Old Timers,,,,Y,Player,15,0
wadderu01,1946,Old Timers,,,,Y,Player,14,14
walshed01,1946,Old Timers,,,,Y,Player,14,14
hubbeca01,1947,BBWAA,161,121,140,Y,Player,16,16
friscfr01,1947,BBWAA,161,121,136,Y,Player,19,0
cochrmi01,1947,BBWAA,161,121,128,Y,Player,13,0
grovele01,1947,BBWAA,161,121,123,Y,Player,17,17
traynpi01,1947,BBWAA,161,121,119,N,Player,17,0
gehrich01,1947,BBWAA,161,121,105,N,Player,19,0
maranra01,1947,BBWAA,161,121,91,N,Player,23,0
deandi01,1947,BBWAA,161,121,88,N,Player,12,12
pennohe01,1947,BBWAA,161,121,86,N,Player,23,23
bendech01,1947,BBWAA,161,121,72,N,Player,16,16
heilmha01,1947,BBWAA,161,121,65,N,Player,17,0
schalra01,1947,BBWAA,161,121,50,N,Player,18,0
vanceda01,1947,BBWAA,161,121,50,N,Player,18,18
bakerfr01,1947,BBWAA,161,121,49,N,Player,13,0
terrybi01,1947,BBWAA,161,121,46,N,Player,14,0
wheatza01,1947,BBWAA,161,121,37,N,Player,19,0
youngro01,1947,BBWAA,161,121,36,N,Player,10,0
woodjo02,1947,BBWAA,161,121,29,N,Player,14,11
roushed01,1947,BBWAA,161,121,25,N,Player,19,0
adamsba01,1947,BBWAA,161,121,22,N,Player,19,19
marquru01,1947,BBWAA,161,121,18,N,Player,19,19
foxxji01,1947,BBWAA,161,121,10,N,Player,21,2
cronijo01,1947,BBWAA,161,121,6,N,Player,20,0
simmoal01,1947,BBWAA,161,121,6,N,Player,21,0
fletcar01,1947,BBWAA,161,121,3,N,Player,14,0
cravaga01,1947,BBWAA,161,121,2,N,Player,12,0
hartnga01,1947,BBWAA,161,121,2,N,Player,20,0
mccarjo99,1947,BBWAA,161,121,2,N,Manager,0,0
rixeyep01,1947,BBWAA,161,121,2,N,Player,21,21
turnete01,1947,BBWAA,161,121,2,N,Player,17,0
dyered01,1947,BBWAA,161,121,1,N,Player,6,6
gelbech01,1947,BBWAA,161,121,1,N,Player,11,1
gomezle01,1947,BBWAA,161,121,1,N,Player,14,14
gowdyha01,1947,BBWAA,161,121,1,N,Player,19,0
haineje01,1947,BBWAA,161,121,1,N,Player,19,19
hargrbu01,1947,BBWAA,161,121,1,N,Player,12,0
kellyge01,1947,BBWAA,161,121,1,N,Player,18,1
lazzeto01,1947,BBWAA,161,121,1,N,Player,15,0
scottev01,1947,BBWAA,161,121,1,N,Player,15,0
pennohe01,1948,BBWAA,121,91,94,Y,Player,23,23
traynpi01,1948,BBWAA,121,91,93,Y,Player,17,0
simmoal01,1948,BBWAA,121,91,60,N,Player,21,0
gehrich01,1948,BBWAA,121,91,52,N,Player,19,0
terrybi01,1948,BBWAA,121,91,52,N,Player,14,0
wanerpa01,1948,BBWAA,121,91,51,N,Player,22,0
foxxji01,1948,BBWAA,121,91,50,N,Player,21,2
deandi01,1948,BBWAA,121,91,40,N,Player,12,12
heilmha01,1948,BBWAA,121,91,40,N,Player,17,0
dickebi01,1948,BBWAA,121,91,39,N,Player,17,0
maranra01,1948,BBWAA,121,91,38,N,Player,23,0
hartnga01,1948,BBWAA,121,91,33,N,Player,20,0
cronijo01,1948,BBWAA,121,91,25,N,Player,20,0
vanceda01,1948,BBWAA,121,91,23,N,Player,18,18
schalra01,1948,BBWAA,121,91,22,N,Player,18,0
lazzeto01,1948,BBWAA,121,91,21,N,Player,15,0
youngro01,1948,BBWAA,121,91,19,N,Player,10,0
roushed01,1948,BBWAA,121,91,17,N,Player,19,0
gomezle01,1948,BBWAA,121,91,16,N,Player,14,14
lyonste01,1948,BBWAA,121,91,15,N,Player,21,21
wheatza01,1948,BBWAA,121,91,15,N,Player,19,0
careyma01,1948,BBWAA,121,91,9,N,Player,21,0
wilsoji01,1948,BBWAA,121,91,8,N,Player,19,0
grimebu01,1948,BBWAA,121,91,7,N,Player,23,23
hoytwa01,1948,BBWAA,121,91,7,N,Player,25,25
martipe01,1948,BBWAA,121,91,7,N,Player,13,2
combsea01,1948,BBWAA,121,91,6,N,Player,12,0
grimmch01,1948,BBWAA,121,91,6,N,Player,20,0
marquru01,1948,BBWAA,121,91,6,N,Player,19,19
meusebo01,1948,BBWAA,121,91,6,N,Player,11,0
bendech01,1948,BBWAA,121,91,5,N,Player,16,16
dykesji01,1948,BBWAA,121,91,5,N,Player,22,1
jackstr01,1948,BBWAA,121,91,5,N,Player,15,0
mcinnst01,1948,BBWAA,121,91,5,N,Player,19,0
rixeyep01,1948,BBWAA,121,91,5,N,Player,21,21
woodjo02,1948,BBWAA,121,91,5,N,Player,14,11
adamsba01,1948,BBWAA,121,91,4,N,Player,19,19
bakerfr01,1948,BBWAA,121,91,4,N,Player,13,0
bancrda01,1948,BBWAA,121,91,4,N,Player,17,0
bottoji01,1948,BBWAA,121,91,4,N,Player,16,0
huggimi01,1948,BBWAA,121,91,4,N,Manager,13,0
odoulle01,1948,BBWAA,121,91,4,N,Player,12,4
ruffire01,1948,BBWAA,121,91,4,N,Player,23,23
cuyleki01,1948,BBWAA,121,91,3,N,Player,19,0
duganjo01,1948,BBWAA,121,91,3,N,Player,15,0
earnsge01,1948,BBWAA,121,91,3,N,Player,11,11
faberre01,1948,BBWAA,121,91,3,N,Player,20,20
fletcar01,1948,BBWAA,121,91,3,N,Player,14,0
gowdyha01,1948,BBWAA,121,91,3,N,Player,19,0
harribu01,1948,BBWAA,121,91,3,N,Manager,12,0
kleinch01,1948,BBWAA,121,91,3,N,Player,19,0
rommeed01,1948,BBWAA,121,91,3,N,Player,13,13
rootch01,1948,BBWAA,121,91,3,N,Player,17,17
scottev01,1948,BBWAA,121,91,3,N,Player,15,0
bluegos01,1948,BBWAA,121,91,2,N,Player,18,0
coombja01,1948,BBWAA,121,91,2,N,Player,14,14
coopewi01,1948,BBWAA,121,91,2,N,Player,16,16
covelst01,1948,BBWAA,121,91,2,N,Player,14,14
fitzsfr01,1948,BBWAA,121,91,2,N,Player,20,20
hackst01,1948,BBWAA,121,91,2,N,Player,16,0
haineje01,1948,BBWAA,121,91,2,N,Player,19,19
hermaba01,1948,BBWAA,121,91,2,N,Player,14,0
hoopeha01,1948,BBWAA,121,91,2,N,Player,17,1
kellyge01,1948,BBWAA,121,91,2,N,Player,18,1
klingjo01,1948,BBWAA,121,91,2,N,Player,14,0
oneilst01,1948,BBWAA,121,91,2,N,Player,17,0
quinnja01,1948,BBWAA,121,91,2,N,Player,24,24
schacal01,1948,BBWAA,121,91,2,N,Player,3,3
wilsoha01,1948,BBWAA,121,91,2,N,Player,13,0
wrighgl01,1948,BBWAA,121,91,2,N,Player,11,0
bartedi01,1948,BBWAA,121,91,1,N,Player,19,0
bigbeca01,1948,BBWAA,121,91,1,N,Player,11,0
cadorle01,1948,BBWAA,121,91,1,N,Player,11,11
camildo01,1948,BBWAA,121,91,1,N,Player,13,0
davissp01,1948,BBWAA,121,91,1,N,Player,18,0
derripa01,1948,BBWAA,121,91,1,N,Player,16,16
durocle01,1948,BBWAA,121,91,1,N,Manager,18,0
ferrewe01,1948,BBWAA,121,91,1,N,Player,17,17
fonsele01,1948,BBWAA,121,91,1,N,Player,13,1
gosligo01,1948,BBWAA,121,91,1,N,Player,19,0
grohhe01,1948,BBWAA,121,91,1,N,Player,17,0
hafeych01,1948,BBWAA,121,91,1,N,Player,13,0
hallabi01,1948,BBWAA,121,91,1,N,Player,13,13
hermabi01,1948,BBWAA,121,91,1,N,Player,17,0
johnsbo01,1948,BBWAA,121,91,1,N,Player,13,0
kremera01,1948,BBWAA,121,91,1,N,Player,10,10
manushe01,1948,BBWAA,121,91,1,N,Player,19,0
medwijo01,1948,BBWAA,121,91,1,N,Player,20,0
milledo02,1948,BBWAA,121,91,1,N,Player,12,0
mulcahu01,1948,BBWAA,121,91,1,N,Player,9,9
mungova01,1948,BBWAA,121,91,1,N,Player,14,14
oeschjo01,1948,BBWAA,121,91,1,N,Player,15,15
ricesa01,1948,BBWAA,121,91,1,N,Player,20,2
schanwa01,1948,BBWAA,121,91,1,N,Player,19,0
schumha02,1948,BBWAA,121,91,1,N,Player,13,13
selkige01,1948,BBWAA,121,91,1,N,Player,9,0
severha01,1948,BBWAA,121,91,1,N,Player,17,0
seweljo01,1948,BBWAA,121,91,1,N,Player,14,0
sewellu01,1948,BBWAA,121,91,1,N,Player,20,0
sherdbi01,1948,BBWAA,121,91,1,N,Player,17,17
shockur01,1948,BBWAA,121,91,1,N,Player,13,13
smithea02,1948,BBWAA,121,91,1,N,Player,15,0
smithsh01,1948,BBWAA,121,91,1,N,Player,15,15
stengca01,1948,BBWAA,121,91,1,N,Manager,15,0
westsa01,1948,BBWAA,121,91,1,N,Player,17,0
willicy01,1948,BBWAA,121,91,1,N,Player,19,0
gehrich01,1949,Run Off,187,,159,Y,Player,19,0
ottme01,1949,Run Off,187,,128,N,Player,22,0
gehrich01,1949,BBWAA,153,115,102,N,Player,19,0
ottme01,1949,BBWAA,153,115,94,N,Player,22,0
simmoal01,1949,BBWAA,153,115,89,N,Player,21,0
foxxji01,1949,Run Off,187,,89,N,Player,21,2
deandi01,1949,BBWAA,153,115,88,N,Player,12,12
foxxji01,1949,BBWAA,153,115,85,N,Player,21,2
terrybi01,1949,BBWAA,153,115,81,N,Player,14,0
deandi01,1949,Run Off,187,,81,N,Player,12,12
simmoal01,1949,Run Off,187,,76,N,Player,21,0
wanerpa01,1949,BBWAA,153,115,73,N,Player,22,0
greenha01,1949,BBWAA,153,115,67,N,Player,13,0
dickebi01,1949,BBWAA,153,115,65,N,Player,17,0
wanerpa01,1949,Run Off,187,,63,N,Player,22,0
heilmha01,1949,BBWAA,153,115,59,N,Player,17,0
maranra01,1949,BBWAA,153,115,58,N,Player,23,0
heilmha01,1949,Run Off,187,,52,N,Player,17,0
terrybi01,1949,Run Off,187,,48,N,Player,14,0
greenha01,1949,Run Off,187,,44,N,Player,13,0
dickebi01,1949,Run Off,187,,39,N,Player,17,0
maranra01,1949,Run Off,187,,39,N,Player,23,0
hartnga01,1949,BBWAA,153,115,35,N,Player,20,0
cronijo01,1949,BBWAA,153,115,33,N,Player,20,0
vanceda01,1949,BBWAA,153,115,33,N,Player,18,18
lyonste01,1949,BBWAA,153,115,29,N,Player,21,21
schalra01,1949,BBWAA,153,115,24,N,Player,18,0
wilsoha01,1949,BBWAA,153,115,24,N,Player,13,0
