HosoyYa95,1969,1,NAN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hosteda01,1986,1,NAN,AL,254,878,107,237,32,1,42,142,7,7,90,194,7,6,0,6,30,0
HottaAk95,1964,1,YOM,NL,26,38,3,8,1,0,0,0,0,2,6,8,0,0,1,0,0,0
HoultDj01,2008,1,FSH,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
howarfr01,1974,1,TAH,AL,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
howelja02,1992,1,YAK,NL,405,1365,228,397,60,2,100,272,11,12,226,309,14,16,0,12,25,0
HozanSh95,1950,1,KIN,AL,351,1155,107,266,47,9,10,96,21,18,83,117,0,0,26,0,22,0
HsuMi95,2000,1,SEI,AL,176,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
hudlere01,1993,1,YAK,NL,120,410,48,123,26,3,14,64,1,4,32,77,7,7,1,4,13,0
HugheTr01,2008,1,YBS,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurstji01,2003,1,HIR,NL,43,111,8,23,3,0,5,15,0,0,16,37,0,0,0,0,3,0
hurstjo01,2001,1,YAK,NL,22,8,2,2,0,0,0,1,0,0,0,4,0,1,0,0,0,0
hurtaed01,1998,1,ORX,AL,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HyodoHi95,1999,1,HIR,NL,46,37,9,4,2,0,0,2,0,0,1,14,0,0,2,0,2,0
HyodoTa95,1953,1,MAI,AL,333,594,62,103,10,12,3,34,14,15,52,119,2,1,4,3,3,0
HyzduAd01,2007,1,FSH,AL,47,136,13,37,8,0,7,14,0,0,11,33,0,0,1,1,2,0
IbataHi95,1998,1,CHU,NL,1170,4430,604,1282,193,20,43,338,126,68,439,570,8,40,173,14,91,0
IbaTo95,2001,1,NHF,AL,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IbayaAt95,1994,1,YAK,NL,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IbeYa95,1983,1,LOT,AL,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IchibYa80,2005,1,RAK,AL,65,9,0,1,0,0,0,0,0,0,0,5,0,0,1,0,1,0
IchidNa95,1950,1,HIR,NL,13,9,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0
IchieSh95,1964,1,CHU,NL,1033,3136,290,766,120,22,52,255,30,42,198,457,5,23,92,15,59,0
IchihAk95,1971,1,LOT,AL,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IchihHi95,1974,1,KIN,AL,24,26,3,5,0,0,1,3,2,1,2,8,0,0,1,0,0,0
IchihKe95,1995,1,CHU,NL,83,37,20,5,0,0,0,1,3,2,3,9,0,1,0,1,2,0
IchihMi95,1969,1,NAN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IchiiSh95,1949,1,TKY,0,313,850,97,206,32,8,25,125,10,2,105,113,0,4,4,0,3,0
IchikHa95,1955,1,UNI,AL,5,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
IchikKa95,1981,1,TAI,NL,459,898,70,214,41,2,14,93,1,2,59,113,21,12,40,5,17,0
IchikSu80,2008,1,NHF,AL,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
IchimNo95,1983,1,CHU,NL,164,8,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0
IchiyTa95,1955,1,TAI,NL,16,16,1,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0
IdemoKe95,1995,1,CHU,NL,54,9,3,3,0,0,0,0,1,0,0,4,0,0,2,0,0,0
IdeSh95,2004,1,FDH,AL,138,308,26,74,14,3,4,39,2,2,18,72,1,1,9,2,8,0
IdeTa95,1967,1,CHU,NL,359,64,23,12,1,0,1,2,4,5,3,13,0,0,2,0,1,0
IdeTa96,1995,1,NHF,AL,1108,3279,450,828,149,25,79,336,105,46,325,709,12,15,92,27,49,0
IemurSo95,1939,1,TSN,0,221,561,54,103,18,1,1,54,22,0,92,93,0,2,12,1,0,0
IgaraAk95,1991,1,LOT,AL,870,1801,188,422,73,8,26,171,5,8,173,267,10,5,70,12,31,0
IgaraAk96,1992,1,CHU,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IgaraHi95,1993,1,YBS,NL,260,68,0,4,0,0,0,2,0,0,4,42,0,0,10,0,1,0
IgaraHi96,1968,1,KIN,AL,44,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
IgaraRy95,1999,1,YAK,NL,452,18,0,3,0,0,0,0,0,0,0,10,0,0,3,0,1,0
IgaraSh95,1980,1,NHF,AL,1069,2218,246,568,105,11,37,235,31,26,148,302,5,14,109,11,62,0
IgaraTa95,1950,1,YOM,NL,8,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
IgaueJu95,1939,1,OSA,0,733,2735,394,691,147,23,33,330,54,9,302,224,0,9,27,2,18,0
igawake01,1999,1,HAN,NL,194,380,13,36,3,0,0,15,0,0,21,180,0,0,53,0,7,0
IgawaYo95,1957,1,KIN,AL,48,76,4,12,0,1,0,4,3,1,0,16,0,0,1,0,0,0
iguchta01,1997,1,FDH,AL,894,3175,524,860,159,15,149,507,159,45,321,702,6,72,41,27,74,0
IharaHa95,1971,1,NIS,AL,450,784,66,189,27,2,12,58,7,6,39,107,0,21,5,3,21,0
IharaSh95,1970,1,YAK,NL,325,205,18,38,2,1,0,11,0,0,4,65,0,1,19,1,4,0
IharaTo95,1937,1,LIO,0,11,14,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0
IHi96,1959,1,HIR,NL,20,10,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0
IidaMa81,1981,1,HAN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IIdaRy80,2005,1,YBS,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IidaTe95,1989,1,YAK,NL,1505,4564,648,1248,174,42,48,363,234,92,344,700,16,26,106,26,62,1
IidaTo95,1947,1,NAN,0,1965,6970,1019,1978,340,67,183,969,390,161,733,691,10,20,42,33,120,0
IidaYu95,1966,1,KIN,AL,828,1507,148,337,62,6,37,132,41,28,120,327,2,3,19,5,30,0
IiharYa80,2006,1,TYS,NL,299,867,124,235,37,11,17,97,53,5,48,152,1,22,31,8,17,0
IijimHi95,1969,1,LOT,AL,117,0,46,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0
IijimKa95,2002,1,FDH,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IijimSh95,1946,1,SEN,0,953,3196,461,901,158,19,115,484,48,22,527,346,0,47,12,6,68,0
IioTa95,1951,1,STR,AL,323,307,16,37,7,1,1,6,1,1,13,119,0,1,11,1,5,0
IishiHi95,1958,1,HIR,NL,3,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
IishiRe95,1965,1,TOK,AL,581,1200,87,258,48,5,27,136,5,10,87,222,2,19,9,11,17,0
IiyamHe95,1954,1,MAI,AL,91,124,15,25,1,0,2,4,1,1,15,28,0,1,1,0,6,0
IiyamYu95,2001,1,NHF,AL,318,225,35,43,9,0,0,14,7,3,15,65,0,2,9,2,2,0
IizukTa95,1940,1,NGK,0,16,48,1,7,2,0,0,4,0,0,1,7,0,0,0,0,0,0
IizukTo95,1984,1,HNK,AL,233,372,50,73,15,3,14,49,5,1,47,117,1,4,4,4,8,0
IizukYo95,1969,1,LOT,AL,1065,2315,343,593,71,23,12,142,171,70,187,221,4,23,87,12,19,0
IkebeTa95,1962,1,MAI,AL,1732,5208,643,1377,197,11,156,564,108,66,250,674,8,75,121,33,95,0
IkedaCh95,1984,1,HAN,NL,293,247,13,42,5,2,1,14,0,0,8,86,0,1,13,2,5,0
IkedaHi95,1962,1,HIR,NL,255,410,24,74,6,1,3,17,0,0,17,53,0,1,29,0,6,0
IkedaHi96,1978,1,CRO,AL,117,13,3,4,0,0,0,0,0,0,1,4,0,0,1,0,0,0
IkedaHi97,1939,1,HNK,0,159,440,19,85,6,3,0,32,4,3,44,67,0,2,5,1,0,0
IkedaIk95,1994,1,HIR,NL,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IkedaJu95,1965,1,HAN,NL,1092,2842,263,686,121,17,80,295,23,28,189,514,20,13,19,10,55,0
IkedaJu96,1936,1,DAI,0,14,49,3,10,1,0,0,4,2,0,14,12,0,1,2,0,0,0
IkedaKa95,1942,1,ASA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IkedaKe95,1954,1,MAI,AL,54,79,6,15,3,0,0,3,1,3,8,17,0,1,3,0,3,0
IkedaSh95,1968,1,TAI,NL,159,55,2,14,0,0,0,1,0,0,2,13,0,0,8,0,0,0
IkedaTs95,1950,1,TKY,AL,48,112,11,27,3,0,0,11,1,0,9,10,0,1,1,0,1,0
IkedaYo95,1951,1,OSA,NL,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IkedaYu95,1973,1,LOT,AL,3,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
IkedaZe95,1947,1,TRB,0,201,339,24,65,9,1,1,16,1,0,29,77,0,1,11,0,1,0
IkegaKo95,1974,1,HIR,NL,342,535,25,97,12,2,4,37,1,1,12,168,0,1,33,5,7,0
IkehaTa95,1946,1,OSA,0,18,46,4,6,1,0,1,5,0,1,4,5,0,0,0,0,0,0
IkejiKa95,1970,1,HAN,NL,29,12,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0
IkejiTs95,1967,1,NAN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IkenaHi95,1965,1,NIS,AL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IkenaMa95,1965,1,NIS,AL,250,484,49,89,9,3,13,42,5,0,42,152,0,2,24,4,9,0
IkenoTo95,1976,1,NAN,AL,570,952,132,256,44,5,15,97,13,10,51,103,1,40,47,4,23,0
IkeucYu95,1971,1,NAN,AL,452,111,4,17,2,0,0,5,0,0,4,44,0,0,6,0,1,0
IkeueKo95,1987,1,KIN,AL,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IkeyaTa95,1984,1,YAK,NL,1784,5811,819,1521,278,19,304,898,108,49,580,1440,38,45,47,48,143,0
IkezaYo95,1962,1,YOM,NL,370,562,34,126,18,0,13,76,1,3,49,84,5,3,4,9,17,0
IkomaMa95,1997,1,NHF,AL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IkoTe95,1957,1,KIN,AL,909,1513,111,375,54,9,10,142,12,12,95,186,7,37,12,7,27,0
IkumaHi95,1967,1,CHU,NL,43,42,1,5,1,0,0,0,0,0,0,17,0,1,0,0,1,0
IkutaKe95,1974,1,YAK,NL,23,21,0,1,0,0,0,0,0,0,2,10,0,1,0,0,0,0
ImaeTo95,2002,1,LOT,AL,538,1795,208,508,123,13,39,236,10,4,76,269,6,24,50,20,42,0
ImaiHi95,1952,1,NAN,AL,36,17,1,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0
ImaiJo95,1982,1,HIR,NL,263,27,83,5,1,0,0,4,62,21,2,6,0,0,2,0,2,0
ImaiKe95,1997,1,NHF,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImaiTs95,1965,1,TAI,NL,190,184,17,39,7,1,6,28,1,0,8,38,1,0,1,2,3,0
ImaiYa95,1959,1,TOE,AL,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ImaiYu95,1971,1,HNK,AL,453,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ImaizKa95,1944,1,KYO,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ImaizKi95,1956,1,TAI,NL,38,62,7,15,1,0,3,7,1,1,4,21,0,0,0,1,2,0
ImakuIs95,1950,1,MAI,AL,353,815,111,172,23,4,0,38,43,19,107,97,0,3,24,1,8,0
ImakuNa95,1990,1,TAI,NL,33,14,3,3,1,0,0,3,2,0,1,5,0,0,0,0,1,0
ImakuSu95,1950,1,MAI,AL,621,1648,191,439,69,15,4,126,71,33,134,83,1,7,56,3,36,0
ImamuFu95,1999,1,ORX,AL,56,12,0,2,0,0,0,2,0,0,0,3,0,0,0,0,1,0
ImamuMa95,1962,1,NAN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImanaRy80,2008,1,NHF,AL,9,11,1,5,1,0,0,1,1,0,1,1,0,0,0,0,0,0
ImanaSh95,1989,1,CHU,NL,238,456,26,59,8,1,1,14,1,0,9,220,0,0,39,0,9,0
ImanaTa80,2008,1,NHF,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImaniKa95,1974,1,HAN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImaniRe95,1946,1,HNK,0,328,622,34,130,16,2,0,44,5,5,44,64,0,1,14,0,5,0
ImaokKe80,1936,2,TSN,0,141,348,46,62,11,3,2,23,14,0,39,55,0,0,10,0,0,0
ImaokMa95,1997,1,HAN,NL,1247,4510,471,1267,206,10,122,585,17,22,301,636,21,28,93,36,139,0
ImazeMa95,1993,1,NHF,AL,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImazuMi95,1958,1,CHU,NL,1389,2776,259,544,88,11,18,157,114,62,131,361,3,13,74,8,64,0
ImotoNa95,2001,1,CHU,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImotoTa95,1973,1,KIN,AL,339,65,1,4,0,0,0,4,0,0,6,33,0,0,9,0,0,0
InabaAt95,1995,1,YAK,NL,1542,5288,749,1540,292,35,200,735,62,36,372,885,32,96,62,34,74,0
InabaIk95,1950,1,PIR,NL,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
InabaMi95,1971,1,CHU,NL,346,227,6,37,2,0,0,5,0,1,14,85,0,0,12,0,3,0
InadaNa80,2006,1,NHF,AL,215,408,30,102,6,4,0,29,3,1,14,50,2,3,30,3,6,0
InagaGo95,1950,1,TKY,AL,14,20,2,4,0,0,0,1,0,0,1,3,0,0,0,0,1,0
InagaHi95,1961,1,KOK,NL,40,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
InagaMa95,1957,1,TOE,AL,535,1209,115,279,39,10,13,102,25,13,71,172,4,13,24,8,31,0
InagaMa97,1962,1,TAI,NL,304,373,19,50,3,1,0,15,0,0,11,102,0,0,33,1,3,0
InagaSa95,1952,1,MAI,AL,71,114,6,26,5,1,0,13,1,0,7,11,0,0,1,0,4,0
InagaTa95,1958,1,MAI,AL,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
InamiHo95,2003,1,FDH,AL,92,142,17,26,7,3,0,9,8,2,9,39,1,0,9,2,1,0
InamiSh95,2001,1,YBS,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
InaoKa95,1956,1,NIS,AL,768,1161,102,220,42,6,17,98,4,1,60,305,0,1,53,6,24,0
InaoYo95,1963,1,HIR,NL,18,17,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0
InaTs95,1953,1,NAG,NL,273,289,20,51,11,3,2,13,0,2,11,93,0,0,17,0,1,0
incavpe01,1995,1,LOT,AL,71,243,25,44,5,0,10,31,1,2,23,74,0,4,0,0,10,0
InokaTo95,1940,1,HNK,0,120,325,22,64,9,0,3,30,8,0,59,47,0,2,5,0,0,0
InokoTo95,1941,1,YAM,0,230,786,72,147,12,7,2,34,35,13,91,59,0,4,46,0,0,0
InokuGo95,1990,1,LOT,AL,118,119,15,24,7,0,1,5,1,1,14,26,0,5,6,0,1,0
InoMa95,1967,1,KIN,AL,44,23,1,2,0,0,0,0,0,2,3,9,0,0,2,0,1,0
InomaAk95,1942,1,YAM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InomaTa95,1987,1,HAN,NL,202,244,9,19,1,0,0,8,0,1,6,139,0,0,11,0,3,0
InoSu80,2007,1,RAK,AL,27,26,2,2,0,0,0,2,0,0,1,8,0,0,4,0,2,0
InoueHi95,1968,1,HIR,NL,1531,4081,522,1058,150,9,155,517,74,39,401,580,18,137,66,29,108,0
InoueJi95,1942,1,NAG,0,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
InoueJu95,1990,1,TAI,NL,686,1124,156,302,61,14,18,105,28,18,70,285,2,6,18,7,12,0
InoueKa95,1961,1,MAI,AL,39,6,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0
InoueKa96,1991,1,CHU,NL,1190,3088,319,860,172,22,79,344,13,12,251,621,19,11,13,17,64,0
InoueKe95,1973,1,LOT,AL,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InoueKo95,1981,1,NHF,AL,26,16,2,2,0,0,0,0,2,1,0,3,0,0,1,0,0,0
InoueKo96,1999,1,HIR,NL,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InoueMa95,1968,1,TOE,AL,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
InoueNo95,1953,1,NAG,NL,1506,4980,562,1322,223,36,111,570,151,73,348,511,23,32,88,36,101,0
InoueOs95,1964,1,NAN,AL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InoueOs96,1965,1,HIR,NL,1035,1097,249,245,48,5,22,89,132,39,114,217,3,16,35,5,17,0
InoueSh95,1950,1,KOK,NL,234,400,18,94,13,2,3,34,3,2,21,32,0,1,1,0,11,0
InoueSh96,1952,1,NAN,AL,51,68,1,5,0,0,0,1,0,0,6,19,0,0,5,0,1,0
InoueSh97,1985,1,YOM,NL,289,443,49,112,22,2,16,60,5,2,37,103,1,9,11,6,14,0
InoueTa95,1957,1,NIS,AL,584,945,79,170,32,0,18,71,3,6,62,183,1,6,9,8,35,0
InoueTa97,1995,1,HAN,NL,54,19,1,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0
InoueTa99,1983,1,HAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InoueYa95,1939,1,KYO,0,72,134,16,29,3,0,0,14,4,0,30,14,0,0,2,0,0,0
InoueYa96,1953,1,YOM,NL,9,8,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0
InoueYo95,1967,1,SAN,NL,1130,1795,233,407,47,6,37,177,25,21,158,333,5,13,72,16,40,0
InoueYo96,1951,1,KOK,NL,140,157,8,33,3,1,0,15,1,0,2,8,0,0,2,0,5,0
InoueYo97,1944,1,SNG,0,82,189,11,31,6,2,2,14,5,3,7,35,0,1,3,0,1,0
InoueYo98,1960,1,NIS,AL,383,263,16,40,8,1,2,19,0,0,5,84,0,0,10,2,4,0
InoueYu95,1981,1,NAN,AL,512,14,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0
InoueYu96,1969,1,TAI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InubuTo95,1996,1,SEI,AL,116,190,19,56,10,3,4,29,0,0,13,46,0,1,1,1,3,0
InuiKu95,1942,1,HAN,0,136,257,19,44,7,0,2,9,6,4,53,73,0,1,9,0,0,0
InzenTo80,2008,1,YOM,NL,36,62,4,18,2,0,0,4,2,0,1,19,0,0,0,0,1,0
IokiHi95,1964,1,HNK,AL,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IoTa95,2005,1,HIR,NL,114,194,18,53,10,1,0,12,2,1,13,35,0,6,2,0,6,0
irabuhi01,1988,1,LOT,AL,308,53,1,5,0,0,0,3,0,0,0,30,0,0,16,0,1,0
IreiTa95,1994,1,CHU,NL,6,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
irelati01,1983,1,HIR,NL,204,585,70,161,28,0,18,67,12,9,40,47,2,6,9,2,7,0
IribeHi95,1956,1,TAI,NL,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
IrieMi95,1974,1,HIR,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IrikiSa95,1990,1,KIN,AL,231,59,5,7,2,0,0,4,0,0,0,18,0,0,7,0,1,0
IrikiYu95,1997,1,YOM,NL,218,156,5,13,0,0,0,6,0,0,3,93,0,0,23,0,2,0
IritaMa95,1952,1,YOM,NL,86,146,19,37,9,1,0,14,0,0,10,26,0,0,5,0,3,0
IsekaMa95,1940,1,LIO,0,1229,3985,270,919,131,22,37,445,44,25,226,353,0,16,62,8,51,0
IseTa95,1967,1,KIN,AL,1042,2325,254,570,77,10,90,313,38,28,151,357,8,19,27,12,58,0
IshibFu95,1988,1,HIR,NL,43,38,3,7,1,0,0,0,0,1,0,13,0,0,0,0,0,0
IshibKa95,1953,1,NAG,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IshibMi95,1981,1,TAI,NL,467,365,92,85,15,4,6,31,21,9,46,89,4,3,15,2,2,0
IshidFu95,1989,1,TAI,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IshidHi95,1959,1,OSA,NL,114,147,11,30,2,0,1,6,0,4,4,21,0,1,0,2,6,0
IshidIt95,1964,1,NIS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IshidKa95,2003,1,YAK,NL,29,41,2,7,1,0,0,5,0,0,1,17,0,0,3,0,0,0
IshidMa95,1974,1,HNK,AL,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IshidMa96,1954,1,KOK,NL,456,1067,58,261,33,7,7,86,6,5,50,154,7,6,21,7,29,0
IshidMa97,1989,1,LOT,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IshidMa98,1939,1,NAG,0,294,931,131,215,23,4,0,34,88,3,125,56,0,3,26,4,0,0
IshidMi80,1966,1,HAN,NL,21,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
IshidMi95,1939,1,HNK,0,336,710,70,146,18,4,1,69,6,1,79,69,0,2,29,0,0,0
IshidSh95,1962,1,KOK,NL,304,359,15,42,8,1,0,17,0,0,28,113,0,4,36,1,3,0
IshidTa95,1955,1,CHU,NL,31,37,3,5,0,0,0,1,1,0,0,8,0,0,1,0,2,0
IshidTs95,1963,1,MAI,AL,26,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
IshidYo95,1947,1,TRB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IshidYo96,1974,1,HNK,AL,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IshifRy95,1949,1,OSA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IshigHi96,1981,1,SEI,AL,1796,6472,1049,1833,314,28,236,847,243,71,787,1127,32,41,218,52,132,0
IshigHi97,1991,1,YOM,NL,375,34,2,6,0,0,1,2,0,0,4,23,0,0,2,0,0,0
IshigKa95,1953,1,OSA,NL,448,821,76,180,34,5,7,63,21,10,32,119,1,11,7,4,20,0
IshigKa96,1964,1,TOK,AL,529,1428,168,334,66,4,42,128,29,15,140,223,4,6,19,5,23,0
IshigSe95,1956,1,KIN,AL,82,168,16,30,2,1,1,13,7,3,9,38,0,1,4,1,4,0
IshigSh95,1958,1,NAN,AL,6,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IshigTa95,1951,1,HIR,NL,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IshihHi95,1962,1,TOE,AL,37,15,1,1,1,0,0,0,0,0,3,6,0,0,0,0,0,0
IshihMi95,1946,1,SEN,0,30,73,4,9,1,0,0,5,1,1,9,10,0,0,3,0,0,0
IshihNo95,1970,1,TAI,NL,26,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IshihSh95,1940,1,TSU,0,132,293,12,43,4,2,0,8,1,1,16,50,0,0,6,0,0,0
IshihSh96,1982,1,KIN,AL,54,32,8,3,0,0,1,4,1,5,5,9,0,0,0,0,1,0
IshihTe95,1956,1,TOE,AL,519,1639,160,391,37,14,2,88,57,22,67,81,0,18,98,3,28,0
IshihYo95,2002,1,HIR,NL,627,1803,142,461,82,2,27,144,10,4,102,348,18,29,44,7,41,0
IshiiAk95,1937,2,KOU,0,33,64,5,11,3,0,0,5,0,0,9,12,0,2,0,0,0,0
IshiiAk96,1978,1,CHU,NL,557,740,82,167,31,1,19,89,7,4,112,172,5,10,9,4,19,0
IshiiAk97,1960,1,HNK,AL,1262,3117,294,780,138,17,51,316,29,33,190,479,6,19,18,34,88,0
IshiiHi95,1990,1,KIN,AL,974,3091,451,894,161,12,162,536,7,8,433,483,23,38,3,37,75,0
IshiiHi96,1986,1,HNK,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IshiiHi97,1996,1,YAK,NL,338,20,1,2,0,0,1,1,0,0,1,5,0,0,2,0,0,0
ishiika01,1992,1,YAK,NL,358,483,31,62,5,0,3,31,0,1,8,230,0,0,36,1,9,0
IshiiKu95,1978,1,NHF,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IshiiMa95,1985,1,YOM,NL,167,156,17,34,10,2,3,15,4,3,12,49,0,3,5,0,2,0
IshiiNo95,1958,1,TAI,NL,51,93,7,13,4,0,2,9,1,0,4,25,0,2,3,1,3,0
IshiiSh95,1958,1,HNK,AL,727,784,60,149,36,3,11,56,3,3,25,209,0,3,43,5,6,0
IshiiTa95,1994,1,SEI,AL,321,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IshiiTa96,1989,1,SEI,AL,277,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IshiiTa97,1939,1,HNK,0,98,227,21,51,3,2,1,19,3,0,24,28,0,1,5,0,0,0
IshiiTa98,1983,1,SEI,AL,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IshiiTa99,1989,1,TAI,NL,2158,8145,1243,2307,355,44,99,626,355,167,882,1171,13,77,271,25,68,0
IshiiTe95,1968,1,TOE,AL,10,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
IshiiYo95,1997,1,YBS,NL,584,1478,176,432,91,4,18,133,19,6,176,277,7,5,10,10,23,0
IshiiYu80,2005,1,CHU,NL,86,15,0,1,1,0,0,2,0,0,2,7,0,0,0,0,0,0
IshiiYu95,1940,1,TSU,0,155,471,25,86,12,0,3,34,9,0,82,34,0,1,6,2,0,0
IshikHi95,1950,1,KOK,NL,135,258,18,56,9,1,3,39,0,1,25,49,0,1,1,0,7,0
IshikKa95,1952,1,NAG,NL,164,234,15,35,7,1,1,16,0,0,11,68,0,2,14,1,1,0
IshikKe95,1957,1,HNK,AL,32,48,1,10,1,1,0,6,2,0,1,13,0,0,0,0,0,0
IshikKi95,1950,1,HIR,NL,65,108,7,15,3,0,0,3,0,0,3,15,0,0,1,0,3,0
IshikMa95,2002,1,YOM,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IshikMa96,2002,1,YAK,NL,206,334,18,59,3,0,0,18,0,0,3,104,0,2,44,0,0,0
IshikMa97,1972,1,HIR,NL,34,40,0,7,3,0,0,0,1,1,1,7,0,0,0,0,0,0
IshikMa98,1983,1,LOT,AL,178,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
IshikMi95,1955,1,CHU,NL,378,281,9,22,1,0,0,5,1,0,8,127,0,0,18,0,2,0
IshikSa95,2004,1,CHU,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
